COUNTRY,YEAR,env,gen,loc,SEASON,check,PL_EMERG_C,PL_EMERG_P,FLW_DAYS,FLW_CL,PUB_CL,NDM,LOD,PODDING_MA,Pod_Shatte,PH_R8,W100G,GY,R6_BB_Sev,R6_BP_Sev,R6_BS_Sev,R6_BTS_Sev,R6_CLB_Sev,R6_DM_Sev,R6_MLS_Sev,R6_FELS_Se,R6_RLB_Sev,R6_RUST_Se,R6_RUST_RR,R6_Others_,PROT,OIL,SOWING,HARVEST,LAT,LON,ELEV,RAINFED,SOURCE,COMPANY
Kenya,2015,E002,G008,L002,2,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G009,L002,2,0,0,0,0,NA,NA,124,0,0,0,62,0,966.6666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G010,L002,2,0,0,0,0,NA,NA,146,0,0,0,88,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G011,L002,2,0,0,0,0,NA,NA,137,0,0,0,61,0,2266.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G012,L002,2,0,0,0,0,NA,NA,133,0,0,0,71,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G013,L002,2,0,0,0,0,NA,NA,146,0,0,0,71,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G014,L002,2,0,0,0,0,NA,NA,137,0,0,0,89,0,2166.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G015,L002,2,0,0,0,0,NA,NA,134,0,0,0,92,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G018,L002,2,0,0,0,0,NA,NA,133,0,0,0,39,0,600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public
Kenya,2015,E002,G019,L002,2,0,0,0,0,NA,NA,129,0,0,0,75,0,2533.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E002,G070,L002,2,0,0,0,0,NA,NA,146,0,0,0,78,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,MRISyngenta Synergy Agribusiness Zambia Limited,Private
Kenya,2015,E002,G136,L002,2,0,0,0,0,NA,NA,123,0,0,0,67,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public
Kenya,2015,E002,G138,L002,2,1,0,0,0,NA,NA,124,0,0,0,65,0,1766.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,SeedCo,Private
Kenya,2015,E002,G164,L002,2,0,0,0,0,NA,NA,125,0,0,0,74,0,1233.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G165,L002,2,0,0,0,0,NA,NA,126,0,0,0,69,0,2533.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G166,L002,2,0,0,0,0,NA,NA,137,0,0,0,85,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G168,L002,2,0,0,0,0,NA,NA,129,0,0,0,79,0,1833.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G177,L002,2,0,0,0,0,NA,NA,123,0,0,0,71,0,3066.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G178,L002,2,0,0,0,0,NA,NA,138,0,0,0,80,0,1433.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G180,L002,2,0,0,0,0,NA,NA,124,0,0,0,82,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G182,L002,2,0,0,0,0,NA,NA,126,0,0,0,84,0,2566.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G184,L002,2,0,0,0,0,NA,NA,137,0,0,0,76,0,2166.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E002,G187,L002,2,0,0,0,0,NA,NA,129,0,0,0,82,0,2966.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/29/2015,4/21/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G008,L003,2,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G009,L003,2,0,0,0,0,NA,NA,121,0,0,0,77,0,2033.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G010,L003,2,0,0,0,0,NA,NA,132,0,0,0,94,0,2133.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G011,L003,2,0,0,0,0,NA,NA,134,0,0,0,70,0,2366.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G012,L003,2,0,0,0,0,NA,NA,130,0,0,0,77,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G013,L003,2,0,0,0,0,NA,NA,130,0,0,0,78,0,1233.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G014,L003,2,0,0,0,0,NA,NA,130,0,0,0,95,0,2166.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G015,L003,2,0,0,0,0,NA,NA,125,0,0,0,97,0,2133.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G018,L003,2,0,0,0,0,NA,NA,132,0,0,0,38,0,1166.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public
Kenya,2015,E003,G019,L003,2,0,0,0,0,NA,NA,129,0,0,0,93,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E003,G070,L003,2,0,0,0,0,NA,NA,135,0,0,0,78,0,3633.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,MRISyngenta Synergy Agribusiness Zambia Limited,Private
Kenya,2015,E003,G136,L003,2,0,0,0,0,NA,NA,120,0,0,0,79,0,2466.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public
Kenya,2015,E003,G138,L003,2,1,0,0,0,NA,NA,118,0,0,0,72,0,2833.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,SeedCo,Private
Kenya,2015,E003,G164,L003,2,0,0,0,0,NA,NA,117,0,0,0,82,0,1466.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G165,L003,2,0,0,0,0,NA,NA,118,0,0,0,75,0,2566.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G166,L003,2,0,0,0,0,NA,NA,131,0,0,0,87,0,2366.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G168,L003,2,0,0,0,0,NA,NA,120,0,0,0,73,0,1933.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G177,L003,2,0,0,0,0,NA,NA,122,0,0,0,76,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G178,L003,2,0,0,0,0,NA,NA,126,0,0,0,83,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G180,L003,2,0,0,0,0,NA,NA,120,0,0,0,88,0,1933.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G182,L003,2,0,0,0,0,NA,NA,118,0,0,0,87,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G184,L003,2,0,0,0,0,NA,NA,127,0,0,0,78,0,2166.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E003,G187,L003,2,0,0,0,0,NA,NA,125,0,0,0,90,0,2733.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/23/2015,4/24/2016,-1.367,36.633,1960,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G008,L001,2,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G009,L001,2,0,0,0,0,NA,NA,119,0,0,0,84,0,2366.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G010,L001,2,0,0,0,0,NA,NA,123,0,0,0,96,0,4163.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G011,L001,2,0,0,0,0,NA,NA,119,0,0,0,94,0,3553.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G012,L001,2,0,0,0,0,NA,NA,119,0,0,0,74,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G013,L001,2,0,0,0,0,NA,NA,120,0,0,0,82,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G014,L001,2,0,0,0,0,NA,NA,127,0,0,0,99,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G015,L001,2,0,0,0,0,NA,NA,126,0,0,0,109,0,3276.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G018,L001,2,0,0,0,0,NA,NA,110,0,0,0,55,0,3283.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public
Kenya,2015,E001,G019,L001,2,0,0,0,0,NA,NA,118,0,0,0,76,0,4376.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2015,E001,G070,L001,2,0,0,0,0,NA,NA,119,0,0,0,84,0,4413.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,MRISyngenta Synergy Agribusiness Zambia Limited,Private
Kenya,2015,E001,G136,L001,2,0,0,0,0,NA,NA,116,0,0,0,67,0,3623.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public
Kenya,2015,E001,G138,L001,2,1,0,0,0,NA,NA,118,0,0,0,77,0,4233.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,SeedCo,Private
Kenya,2015,E001,G164,L001,2,0,0,0,0,NA,NA,119,0,0,0,84,0,3253.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G165,L001,2,0,0,0,0,NA,NA,119,0,0,0,75,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G166,L001,2,0,0,0,0,NA,NA,120,0,0,0,99,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G168,L001,2,0,0,0,0,NA,NA,120,0,0,0,94,0,3256.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G177,L001,2,0,0,0,0,NA,NA,119,0,0,0,82,0,3903.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G178,L001,2,0,0,0,0,NA,NA,119,0,0,0,108,0,2176.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G180,L001,2,0,0,0,0,NA,NA,126,0,0,0,82,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G182,L001,2,0,0,0,0,NA,NA,123,0,0,0,93,0,2876.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G184,L001,2,0,0,0,0,NA,NA,119,0,0,0,98,0,1623.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2015,E001,G187,L001,2,0,0,0,0,NA,NA,119,0,0,0,87,0,2823.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,11/19/2015,4/17/2016,-0.983,37.067,1548,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2016,E005,G007,L002,1,0,0,0,0,NA,NA,113,0,0,0,52.5,0,2416.67,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E005,G010,L002,1,0,0,0,0,NA,NA,134,0,0,0,81.4,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2016,E005,G012,L002,1,0,0,0,0,NA,NA,132,0,0,0,75.3,0,2388.89,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2016,E005,G019,L002,1,0,0,0,0,NA,NA,128,0,0,0,83.8,0,2055.556667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2016,E005,G035,L002,1,0,0,0,0,NA,NA,118,0,0,0,49.6,0,2233.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E005,G036,L002,1,0,0,0,0,NA,NA,123,0,0,0,53.8,0,3027.78,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E005,G037,L002,1,0,0,0,0,NA,NA,118,0,0,0,46.9,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E005,G039,L002,1,1,0,0,0,NA,NA,135,0,0,0,63.6,0,2638.886667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E005,G040,L002,1,0,0,0,0,NA,NA,127,0,0,0,56.9,0,2055.556667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E005,G070,L002,1,0,0,0,0,NA,NA,133,0,0,0,85.4,0,1666.666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,MRISyngenta Synergy Agribusiness Zambia Limited,Private
Kenya,2016,E005,G126,L002,1,0,0,0,0,NA,NA,119,0,0,0,61.3,0,1833.333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E005,G129,L002,1,0,0,0,0,NA,NA,130,0,0,0,79.3,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E005,G136,L002,1,0,0,0,0,NA,NA,130,0,0,0,62.8,0,2708.33,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public
Kenya,2016,E005,G138,L002,1,1,0,0,0,NA,NA,131,0,0,0,62.2,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,SeedCo,Private
Kenya,2016,E005,G141,L002,1,0,0,0,0,NA,NA,127,0,0,0,78.2,0,2111.113333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,SeedCo,Private
Kenya,2016,E005,G147,L002,1,0,0,0,0,NA,NA,120,0,0,0,80,0,2194.446667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,SeedCo,Private
Kenya,2016,E005,G148,L002,1,0,0,0,0,NA,NA,123,0,0,0,65.9,0,2444.443333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,SeedCo,Private
Kenya,2016,E005,G166,L002,1,0,0,0,0,NA,NA,135,0,0,0,85.6,0,1388.886667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2016,E005,G177,L002,1,0,0,0,0,NA,NA,131,0,0,0,71.4,0,2138.886667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5/6/2016,10/3/2016,-1.517,36.85,1600,Rainfed,International Institute of Tropical Agriculture IITA,Public
Kenya,2016,E004,G007,L001,1,0,0,0,0,NA,NA,101,0,0,0,48.67,0,2370.37,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E004,G010,L001,1,0,0,0,0,NA,NA,131,0,0,0,77,0,1981.48,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2016,E004,G012,L001,1,0,0,0,0,NA,NA,128,0,0,0,60.7,0,2111.11,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2016,E004,G019,L001,1,0,0,0,0,NA,NA,134,0,0,0,61,0,1333.33,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Empresa Brasileira de Pesquisa Agropecuaria EMBRAPA,Public
Kenya,2016,E004,G035,L001,1,0,0,0,0,NA,NA,101,0,0,0,43,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E004,G036,L001,1,0,0,0,0,NA,NA,109,0,0,0,33.8,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E004,G037,L001,1,0,0,0,0,NA,NA,108,0,0,0,52.9,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E004,G039,L001,1,1,0,0,0,NA,NA,115,0,0,0,48,0,2277.78,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E004,G040,L001,1,0,0,0,0,NA,NA,111,0,0,0,46.8,0,2416.67,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
Kenya,2016,E004,G070,L001,1,0,0,0,0,NA,NA,130,0,0,0,65.1,0,1527.78,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,MRISyngenta Synergy Agribusiness Zambia Limited,Private
Kenya,2016,E004,G126,L001,1,0,0,0,0,NA,NA,103,0,0,0,43.5,0,1796.293333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4/18/2016,9/15/2016,-0.983,37.067,1548,Rainfed,Kenya Agricultural  Livestock Research Organization KALRO,Public
